"","DATE","D_COUNT","PREV_COUNT","DIFF","T7","T7_DELTA","T7_DIR","T7_CHANGE_PER","ICU","NON_ICU","ALL_HOSP","ICU_DELTA","T7_ICU","T7_ICU_DIRECTION","NON_ICU_DELTA","T7_NON_ICU","T7_NON_ICU_DIRECTION","ALL_HOSP_DELTA","T7_ALL","T7_ALL_DIRECTION","NON_ICU_DATA_CHANGE","ICU_DATA_CHANGE","DEATHS"
"14",2020-03-19,32,32,0,27.751667788899,22.8202081434208,"+",0.228202081434208,8,7,15,5,3.14285714285714,"+",-2,4.71428571428571,"+",3,7.85714285714286,"+",0,0,0
"15",2020-03-20,46,46,0,36.7396785541721,32.3872814911268,"+",0.323872814911268,9,7,16,1,4.14285714285714,"+",0,5.28571428571429,"+",1,9.42857142857143,"+",0,0,0
"16",2020-03-21,35,35,0,45.2425899858353,23.1436739957477,"+",0.231436739957477,10,9,19,1,5.28571428571429,"+",2,6.14285714285714,"+",3,11.4285714285714,"+",0,0,0
"17",2020-03-22,47,47,0,50.2014070731859,10.9605066573402,"+",0.109605066573402,10,10,20,0,6.42857142857143,"+",1,7.14285714285714,"+",1,13.5714285714286,"+",0,0,0
"18",2020-03-23,53,53,0,53.4937358312565,6.55823999767754,"+",0.0655823999767754,10,12,22,0,7.57142857142857,"+",2,8.28571428571429,"+",2,15.8571428571429,"+",0,0,0
"19",2020-03-24,68,68,0,56.021406897194,4.7251720723169,"+",0.047251720723169,11,18,29,1,8.71428571428571,"+",6,10.2857142857143,"+",7,19,"+",0,0,0
"20",2020-03-25,63,63,0,57.1917790697556,2.08915169643886,"+",0.0208915169643886,11,22,33,0,9.85714285714286,"+",4,12.1428571428571,"+",4,22,"+",0,0,0
"21",2020-03-26,53,53,0,57.2382925450127,0.0813289532405853,"+",0.000813289532405853,11,23,34,0,10.2857142857143,"+",1,14.4285714285714,"+",1,24.7142857142857,"+",0,0,0
"22",2020-03-27,85,85,0,56.3854417488382,-1.49000041450199,"-",-0.0149000041450199,13,22,35,2,10.8571428571429,"+",-1,16.5714285714286,"+",1,27.4285714285714,"+",0,0,0
"23",2020-03-28,54,54,0,56.9911201759767,1.07417519195188,"+",0.0107417519195188,14,24,38,1,11.4285714285714,"+",2,18.7142857142857,"+",3,30.1428571428571,"+",0,0,0
"24",2020-03-29,34,34,0,61.1663059777794,7.32602866711625,"+",0.0732602866711625,15,26,41,1,12.1428571428571,"+",2,21,"+",3,33.1428571428571,"+",0,0,4
"25",2020-03-30,40,40,0,67.5844869426304,10.4930007824612,"+",0.104930007824612,17,26,43,2,13.1428571428571,"+",0,23,"+",2,36.1428571428571,"+",0,0,5
"26",2020-03-31,132,132,0,75.7430793396206,12.0716939138944,"+",0.120716939138944,18,25,43,1,14.1428571428571,"+",-1,24,"+",0,38.1428571428571,"+",0,0,1
"27",2020-04-01,108,108,0,81.9673271703001,8.21757959267921,"+",0.0821757959267921,20,22,42,2,15.4285714285714,"+",-3,24,"-",-1,39.4285714285714,"+",0,0,1
"28",2020-04-02,122,122,0,81.5925907807369,-0.457177759114564,"-",-0.00457177759114564,20,23,43,0,16.7142857142857,"+",1,24,"-",1,40.7142857142857,"+",0,0,3
"29",2020-04-03,70,70,0,73.421519754582,-10.0144767410474,"-",-0.100144767410474,19,26,45,-1,17.5714285714286,"+",3,24.5714285714286,"+",2,42.1428571428571,"+",0,0,3
"30",2020-04-04,60,60,0,62.6084381410673,-14.7274009713479,"-",-0.147274009713479,20,27,47,1,18.4285714285714,"+",1,25,"+",2,43.4285714285714,"+",0,0,5
"31",2020-04-05,42,42,0,52.946253315287,-15.4327197941111,"-",-0.154327197941111,20,24,44,0,19.1428571428571,"+",-3,24.7142857142857,"-",-3,43.8571428571429,"+",0,0,2
"32",2020-04-06,34,34,0,46.0604799414448,-13.0052136698671,"-",-0.130052136698671,18,27,45,-2,19.2857142857143,"+",3,24.8571428571429,"+",1,44.1428571428571,"+",0,0,3
"33",2020-04-07,53,53,0,41.8883710058573,-9.05789288537907,"-",-0.0905789288537907,16,30,46,-2,19,"-",3,25.5714285714286,"+",1,44.5714285714286,"+",0,0,0
"34",2020-04-08,33,33,0,40.6858659858313,-2.87073713097546,"-",-0.0287073713097546,16,33,49,0,18.4285714285714,"-",3,27.1428571428571,"+",3,45.5714285714286,"+",0,0,4
"35",2020-04-09,45,45,0,43.2815925275923,6.37992206596972,"+",0.0637992206596972,15,35,50,-1,17.7142857142857,"-",2,28.8571428571429,"+",1,46.5714285714286,"+",0,0,4
"36",2020-04-10,49,49,0,50.1629928542162,15.8991384668597,"+",0.158991384668597,15,37,52,0,17.1428571428571,"-",2,30.4285714285714,"+",2,47.5714285714286,"+",0,0,4
"37",2020-04-11,65,65,0,61.1573740780088,21.917315132581,"+",0.21917315132581,15,37,52,0,16.4285714285714,"-",0,31.8571428571429,"+",0,48.2857142857143,"+",0,0,5
"38",2020-04-12,68,68,0,74.9410569056146,22.5380553619325,"+",0.225380553619325,15,35,50,0,15.7142857142857,"-",-2,33.4285714285714,"+",-2,49.1428571428571,"+",0,0,0
"39",2020-04-13,68,68,0,89.9536689807985,20.0325598477904,"+",0.200325598477904,14,35,49,-1,15.1428571428571,"-",0,34.5714285714286,"+",-1,49.7142857142857,"+",0,0,3
"40",2020-04-14,127,127,0,105.236194483154,16.9893298133485,"+",0.169893298133485,15,33,48,1,15,"-",-2,35,"+",-1,50,"+",0,0,0
"41",2020-04-15,133,133,0,123.561227910429,17.4132421998667,"+",0.174132421998667,12,43,55,-3,14.4285714285714,"-",10,36.4285714285714,"+",7,50.8571428571429,"+",0,0,2
"42",2020-04-16,146,146,0,145.086868399446,17.4210315428571,"+",0.174210315428571,13,45,58,1,14.1428571428571,"-",2,37.8571428571429,"+",3,52,"+",0,0,0
"43",2020-04-17,213,213,0,168.749470244914,16.3092649986222,"+",0.163092649986222,14,49,63,1,14,"-",4,39.5714285714286,"+",5,53.5714285714286,"+",0,0,4
"44",2020-04-18,187,187,0,193.011849290409,14.3777512369565,"+",0.143777512369565,16,40,56,2,14.1428571428571,"+",-9,40,"+",-7,54.1428571428571,"+",0,0,3
"45",2020-04-19,201,201,0,215.097531008848,11.4426558781931,"+",0.114426558781931,19,43,62,3,14.7142857142857,"+",3,41.1428571428571,"+",6,55.8571428571429,"+",0,0,5
"46",2020-04-20,183,183,0,232.428036159669,8.05704513182375,"+",0.0805704513182375,18,44,62,-1,15.2857142857143,"+",1,42.4285714285714,"+",0,57.7142857142857,"+",0,0,4
"47",2020-04-21,264,264,0,245.410345728517,5.58551790194936,"+",0.0558551790194936,20,41,61,2,16,"+",-3,43.5714285714286,"+",-1,59.5714285714286,"+",0,0,6
"48",2020-04-22,294,294,0,249.341917063722,1.60203976875315,"+",0.0160203976875315,19,45,64,-1,17,"+",4,43.8571428571429,"+",3,60.8571428571429,"+",0,0,3
"49",2020-04-23,340,340,0,247.661737461589,-0.673845626085992,"-",-0.00673845626085992,18,47,65,-1,17.7142857142857,"+",2,44.1428571428571,"+",1,61.8571428571429,"+",0,0,5
"50",2020-04-24,232,232,0,243.290940174206,-1.76482541557769,"-",-0.0176482541557769,21,49,70,3,18.7142857142857,"+",2,44.1428571428571,"-",5,62.8571428571429,"+",0,0,0
"51",2020-04-25,222,222,0,235.432400455343,-3.23009961375273,"-",-0.0323009961375273,19,51,70,-2,19.1428571428571,"+",2,45.7142857142857,"+",0,64.8571428571429,"+",0,0,4
"52",2020-04-26,203,203,0,229.387136207963,-2.56772824627714,"-",-0.0256772824627714,21,54,75,2,19.4285714285714,"+",3,47.2857142857143,"+",5,66.7142857142857,"+",0,0,4
"53",2020-04-27,178,178,0,225.344064160368,-1.76255395765943,"-",-0.0176255395765943,20,57,77,-1,19.7142857142857,"+",3,49.1428571428571,"+",2,68.8571428571429,"+",0,0,2
"54",2020-04-28,249,249,0,214.59155952861,-4.77159434921066,"-",-0.0477159434921066,23,56,79,3,20.1428571428571,"+",-1,51.2857142857143,"+",2,71.4285714285714,"+",0,0,4
"55",2020-04-29,231,231,0,193.781879098398,-9.69734339781323,"-",-0.0969734339781323,22,64,86,-1,20.5714285714286,"+",8,54,"+",7,74.5714285714286,"+",0,0,2
"56",2020-04-30,222,222,0,166.072115409216,-14.2994607225952,"-",-0.142994607225952,22,67,89,0,21.1428571428571,"+",3,56.8571428571429,"+",3,78,"+",0,0,4
"57",2020-05-01,141,141,0,137.134613118941,-17.4246604970202,"-",-0.174246604970202,23,59,82,1,21.4285714285714,"+",-8,58.2857142857143,"+",-7,79.7142857142857,"+",0,0,2
"58",2020-05-02,112,112,0,113.372391864311,-17.3276612768943,"-",-0.173276612768943,19,64,83,-4,21.4285714285714,"-",5,60.1428571428571,"+",1,81.5714285714286,"+",0,0,2
"59",2020-05-03,70,70,0,94.3748442403683,-16.7567670678413,"-",-0.167567670678413,21,62,83,2,21.4285714285714,"-",-2,61.2857142857143,"+",0,82.7142857142857,"+",0,0,2
"60",2020-05-04,79,79,0,81.5644117757349,-13.5739905774105,"-",-0.135739905774105,21,61,82,0,21.5714285714286,"+",-1,61.8571428571429,"+",-1,83.4285714285714,"+",0,0,1
"61",2020-05-05,62,62,0,74.8119184361201,-8.27872498876241,"-",-0.0827872498876241,20,64,84,-1,21.1428571428571,"-",3,63,"+",2,84.1428571428571,"+",0,0,4
"62",2020-05-06,65,65,0,71.5592315080725,-4.34781916577234,"-",-0.0434781916577234,19,60,79,-1,20.7142857142857,"-",-4,62.4285714285714,"-",-5,83.1428571428571,"-",0,0,1
"63",2020-05-07,87,87,0,70.5954614333679,-1.34681445621151,"-",-0.0134681445621151,18,60,78,-1,20.1428571428571,"-",0,61.4285714285714,"-",-1,81.5714285714286,"-",0,0,3
"64",2020-05-08,77,77,0,71.6659552788105,1.51637771565956,"+",0.0151637771565956,16,57,73,-2,19.1428571428571,"-",-3,61.1428571428571,"-",-5,80.2857142857143,"-",0,0,0
"65",2020-05-09,85,85,0,71.7547910997789,0.123958189942158,"+",0.00123958189942158,14,50,64,-2,18.4285714285714,"-",-7,59.1428571428571,"-",-9,77.5714285714286,"-",0,0,2
"66",2020-05-10,71,71,0,70.7167156182527,-1.44669849304238,"-",-0.0144669849304238,12,53,65,-2,17.1428571428571,"-",3,57.8571428571429,"-",1,75,"-",0,0,1
"67",2020-05-11,47,47,0,68.6736145185953,-2.8891346010561,"-",-0.028891346010561,11,53,64,-1,15.7142857142857,"-",0,56.7142857142857,"-",-1,72.4285714285714,"-",0,0,3
"68",2020-05-12,70,70,0,65.3742887888149,-4.80435717984085,"-",-0.0480435717984085,11,54,65,0,14.4285714285714,"-",1,55.2857142857143,"-",1,69.7142857142857,"-",0,0,3
"69",2020-05-13,62,62,0,62.6014644623784,-4.24146002627089,"-",-0.0424146002627089,9,52,61,-2,13,"-",-2,54.1428571428571,"-",-4,67.1428571428571,"-",0,0,0
"70",2020-05-14,61,61,0,59.539239664316,-4.89161846988867,"-",-0.0489161846988867,9,48,57,0,11.7142857142857,"-",-4,52.4285714285714,"-",-4,64.1428571428571,"-",0,0,1
"71",2020-05-15,73,73,0,55.4517595702613,-6.86518692059213,"-",-0.0686518692059213,9,43,52,0,10.7142857142857,"-",-5,50.4285714285714,"-",-5,61.1428571428571,"-",0,0,1
"72",2020-05-16,54,54,0,52.1409436968399,-5.9706236539282,"-",-0.059706236539282,8,42,50,-1,9.85714285714286,"-",-1,49.2857142857143,"-",-2,59.1428571428571,"-",0,0,2
"73",2020-05-17,46,46,0,48.5115319967848,-6.96077102316627,"-",-0.0696077102316627,9,41,50,1,9.42857142857143,"-",-1,47.5714285714286,"-",0,57,"-",0,0,1
"74",2020-05-18,38,38,0,43.22450963756,-10.8984856622859,"-",-0.108984856622859,9,41,50,0,9.14285714285714,"-",0,45.8571428571429,"-",0,55,"-",0,0,2
"75",2020-05-19,43,43,0,38.1165560214843,-11.8172621480411,"-",-0.118172621480411,8,37,45,-1,8.71428571428571,"-",-4,43.4285714285714,"-",-5,52.1428571428571,"-",0,0,1
"76",2020-05-20,27,27,0,33.6249117089352,-11.7839720619495,"-",-0.117839720619495,7,37,44,-1,8.42857142857143,"-",0,41.2857142857143,"-",-1,49.7142857142857,"-",0,0,4
"77",2020-05-21,30,30,0,29.973192735325,-10.8601592926705,"-",-0.108601592926705,6,36,42,-1,8,"-",-1,39.5714285714286,"-",-2,47.5714285714286,"-",0,0,2
"78",2020-05-22,27,27,0,27.0708735408876,-9.68304985079868,"-",-0.0968304985079868,6,33,39,0,7.57142857142857,"-",-3,38.1428571428571,"-",-3,45.7142857142857,"-",0,0,0
"79",2020-05-23,32,32,0,24.7115575051123,-8.71533026893946,"-",-0.0871533026893946,7,28,35,1,7.42857142857143,"-",-5,36.1428571428571,"-",-4,43.5714285714286,"-",0,0,1
"80",2020-05-24,29,29,0,23.3259180579444,-5.60725258568265,"-",-0.0560725258568265,6,27,33,-1,7,"-",-1,34.1428571428571,"-",-2,41.1428571428571,"-",0,0,0
"81",2020-05-25,13,13,0,23.0699682268188,-1.09727655944682,"-",-0.0109727655944682,5,28,33,-1,6.42857142857143,"-",1,32.2857142857143,"-",0,38.7142857142857,"-",0,0,2
"82",2020-05-26,19,19,0,23.1138445536032,0.190188067677683,"+",0.00190188067677683,5,28,33,0,6,"-",0,31,"-",0,37,"-",0,0,2
"83",2020-05-27,27,27,0,23.5548472128076,1.90795892125033,"+",0.0190795892125033,4,27,31,-1,5.57142857142857,"-",-1,29.5714285714286,"-",-2,35.1428571428571,"-",0,0,0
"84",2020-05-28,28,28,0,24.4878405548232,3.96093990161081,"+",0.0396093990161081,4,28,32,0,5.28571428571429,"-",1,28.4285714285714,"-",1,33.7142857142857,"-",0,0,0
"85",2020-05-29,30,30,0,25.3280743695804,3.43122870665587,"+",0.0343122870665587,5,28,33,1,5.14285714285714,"-",0,27.7142857142857,"-",1,32.8571428571429,"-",0,0,1
"86",2020-05-30,20,20,0,25.2281908116396,-0.394359067662853,"-",-0.00394359067662853,6,21,27,1,5,"-",-7,26.7142857142857,"-",-6,31.7142857142857,"-",0,0,0
"87",2020-05-31,34,34,0,24.0992764048197,-4.4748131772455,"-",-0.044748131772455,6,18,24,0,5,"-",-3,25.4285714285714,"-",-3,30.4285714285714,"-",0,0,0
"88",2020-06-01,21,21,0,22.71968569333,-5.72461466608087,"-",-0.0572461466608087,6,18,24,0,5.14285714285714,"+",0,24,"-",0,29.1428571428571,"-",0,0,1
"89",2020-06-02,19,19,0,22.0020843812017,-3.15850017387804,"-",-0.0315850017387804,6,19,25,0,5.28571428571429,"+",1,22.7142857142857,"-",1,28,"-",0,0,1
"90",2020-06-03,18,18,0,22.0902277150902,0.400613561703504,"+",0.00400613561703504,6,14,20,0,5.57142857142857,"+",-5,20.8571428571429,"-",-5,26.4285714285714,"-",0,0,1
"91",2020-06-04,19,19,0,22.6516535497235,2.54151221016951,"+",0.0254151221016951,5,13,18,-1,5.71428571428571,"+",-1,18.7142857142857,"-",-2,24.4285714285714,"-",0,0,0
"92",2020-06-05,37,37,0,24.1188025749766,6.47700629021436,"+",0.0647700629021436,5,13,18,0,5.71428571428571,"-",0,16.5714285714286,"-",0,22.2857142857143,"-",0,0,1
"93",2020-06-06,23,23,0,26.6539999080976,10.511290207049,"+",0.10511290207049,5,13,18,0,5.57142857142857,"-",0,15.4285714285714,"-",0,21,"-",0,0,2
"94",2020-06-07,33,33,0,29.6882377143556,11.3837991172807,"+",0.113837991172807,5,15,20,0,5.42857142857143,"-",2,15,"-",2,20.4285714285714,"-",0,0,0
"95",2020-06-08,24,24,0,32.6194268995648,9.8732340174973,"+",0.098732340174973,5,14,19,0,5.28571428571429,"-",-1,14.4285714285714,"-",-1,19.7142857142857,"-",0,0,1
"96",2020-06-09,38,38,0,35.1168943644059,7.65638057508096,"+",0.0765638057508096,5,11,16,0,5.14285714285714,"-",-3,13.2857142857143,"-",-3,18.4285714285714,"-",0,0,0
"97",2020-06-10,48,48,0,36.3279886766381,3.44875118985402,"+",0.0344875118985402,4,12,16,-1,4.85714285714286,"-",1,13,"-",0,17.8571428571429,"-",0,0,0
"98",2020-06-11,43,43,0,37.4415485698308,3.06529464954612,"+",0.0306529464954612,4,12,16,0,4.71428571428571,"-",0,12.8571428571429,"-",0,17.5714285714286,"-",0,0,0
"99",2020-06-12,27,27,0,38.1529836403927,1.90012191732683,"+",0.0190012191732683,5,15,20,1,4.71428571428571,"-",3,13.1428571428571,"+",4,17.8571428571429,"+",0,0,0
"100",2020-06-13,35,35,0,38.109255154264,-0.114613542523664,"-",-0.00114613542523664,5,13,18,0,4.71428571428571,"-",-2,13.1428571428571,"-",-2,17.8571428571429,"-",0,0,0
"101",2020-06-14,53,53,0,39.447275022564,3.51101028577895,"+",0.0351101028577895,6,14,20,1,4.85714285714286,"+",1,13,"-",2,17.8571428571429,"-",0,0,0
"102",2020-06-15,36,36,0,42.3549219684627,7.37097035026012,"+",0.0737097035026012,6,19,25,0,5,"+",5,13.7142857142857,"+",5,18.7142857142857,"+",0,0,0
"103",2020-06-16,45,45,0,43.8059401733907,3.42585498329657,"+",0.0342585498329657,7,20,27,1,5.28571428571429,"+",1,15,"+",2,20.2857142857143,"+",0,0,0
"104",2020-06-17,46,46,0,43.6234747620035,-0.416531207103195,"-",-0.00416531207103195,7,21,28,0,5.71428571428571,"+",1,16.2857142857143,"+",1,22,"+",0,0,1
"105",2020-06-18,46,46,0,42.2090974481518,-3.24223900449973,"-",-0.0324223900449973,6,24,30,-1,6,"+",3,18,"+",2,24,"+",0,0,0
"106",2020-06-19,47,47,0,39.8590880427426,-5.56754241972552,"-",-0.0556754241972552,6,24,30,0,6.14285714285714,"+",0,19.2857142857143,"+",0,25.4285714285714,"+",0,0,0
"107",2020-06-20,30,30,0,38.5293184299555,-3.33617671172298,"-",-0.0333617671172298,7,20,27,1,6.42857142857143,"+",-4,20.2857142857143,"+",-3,26.7142857142857,"+",0,0,0
"108",2020-06-21,33,33,0,37.6298063779298,-2.33461708818167,"-",-0.0233461708818167,6,22,28,-1,6.42857142857143,"-",2,21.4285714285714,"+",1,27.8571428571429,"+",0,0,1
"109",2020-06-22,41,41,0,35.9054728131241,-4.58236098131255,"-",-0.0458236098131255,6,20,26,0,6.42857142857143,"-",-2,21.5714285714286,"+",-2,28,"+",0,0,0
"110",2020-06-23,45,45,0,36.0605486540476,0.431900289213842,"+",0.00431900289213842,7,21,28,1,6.42857142857143,"-",1,21.7142857142857,"+",2,28.1428571428571,"+",0,0,0
"111",2020-06-24,25,25,0,38.6126361409646,7.07722866726434,"+",0.0707722866726434,8,19,27,1,6.57142857142857,"+",-2,21.4285714285714,"-",-1,28,"-",0,0,0
"112",2020-06-25,36,36,0,40.5310711826304,4.96841250274142,"+",0.0496841250274142,8,22,30,0,6.85714285714286,"+",3,21.1428571428571,"-",3,28,"-",0,0,1
"113",2020-06-26,66,66,0,43.2114443608635,6.61313185174786,"+",0.0661313185174786,8,24,32,0,7.14285714285714,"+",2,21.1428571428571,"-",2,28.2857142857143,"+",0,0,0
"114",2020-06-27,37,37,0,46.7250010487128,8.13107902274046,"+",0.0813107902274046,8,24,32,0,7.28571428571429,"+",0,21.7142857142857,"+",0,29,"+",0,0,0
"115",2020-06-28,68,68,0,48.1155029107315,2.97592687171688,"+",0.0297592687171688,9,23,32,1,7.71428571428571,"+",-1,21.8571428571429,"+",0,29.5714285714286,"+",0,0,0
"116",2020-06-29,44,44,0,48.6410140840255,1.09218680363575,"+",0.0109218680363575,9,23,32,0,8.14285714285714,"+",0,22.2857142857143,"+",0,30.4285714285714,"+",0,0,0
"117",2020-06-30,33,33,0,48.2930700579901,-0.715330534503874,"-",-0.00715330534503874,8,24,32,-1,8.28571428571429,"+",1,22.7142857142857,"+",0,31,"+",0,0,1
"118",2020-07-01,64,64,0,45.7868350977534,-5.18963685105803,"-",-0.0518963685105803,8,22,30,0,8.28571428571429,"-",-2,23.1428571428571,"+",-2,31.4285714285714,"+",0,0,0
"119",2020-07-02,55,55,0,45.0396404832548,-1.63189836751841,"-",-0.0163189836751841,9,24,33,1,8.42857142857143,"+",2,23.4285714285714,"+",3,31.8571428571429,"+",0,0,0
"120",2020-07-03,30,30,0,45.1935009433393,0.341611208334733,"+",0.00341611208334733,8,30,38,-1,8.42857142857143,"-",6,24.2857142857143,"+",5,32.7142857142857,"+",0,0,0
"121",2020-07-04,48,48,0,44.2607403684951,-2.06392635085639,"-",-0.0206392635085639,7,39,46,-1,8.28571428571429,"-",9,26.4285714285714,"+",8,34.7142857142857,"+",0,0,1
"122",2020-07-05,48,48,0,44.740021006694,1.0828572550043,"+",0.010828572550043,6,40,46,-1,7.85714285714286,"-",1,28.8571428571429,"+",0,36.7142857142857,"+",0,0,0
"123",2020-07-06,49,49,0,47.1779836116507,5.44917626344415,"+",0.0544917626344415,6,41,47,0,7.42857142857143,"-",1,31.4285714285714,"+",1,38.8571428571429,"+",0,0,0
"124",2020-07-07,44,44,0,50.0507372305087,6.08918270544438,"+",0.0608918270544438,7,40,47,1,7.28571428571429,"-",-1,33.7142857142857,"+",0,41,"+",0,0,2
"125",2020-07-08,43,43,0,53.8027855012467,7.49648951914107,"+",0.0749648951914107,7,34,41,0,7.14285714285714,"-",-6,35.4285714285714,"+",-6,42.5714285714286,"+",0,0,1
"126",2020-07-09,74,74,0,59.6674065155766,10.900218194454,"+",0.10900218194454,9,32,41,2,7.14285714285714,"-",-2,36.5714285714286,"+",0,43.7142857142857,"+",0,0,3
"127",2020-07-10,62,62,0,67.3186442161785,12.8231444056556,"+",0.128231444056556,8,35,43,-1,7.14285714285714,"-",3,37.2857142857143,"+",2,44.4285714285714,"+",0,0,0
"128",2020-07-11,90,90,0,75.4831764201362,12.1281887046613,"+",0.121281887046613,11,33,44,3,7.71428571428571,"+",-2,36.4285714285714,"-",1,44.1428571428571,"-",0,0,0
"129",2020-07-12,78,78,0,82.6605792604906,9.50861262171224,"+",0.0950861262171224,13,33,46,2,8.71428571428571,"+",0,35.4285714285714,"-",2,44.1428571428571,"-",0,0,0
"130",2020-07-13,87,87,0,89.3821332796385,8.13151090795784,"+",0.0813151090795784,13,43,56,0,9.71428571428571,"+",10,35.7142857142857,"+",10,45.4285714285714,"+",0,0,1
"131",2020-07-14,85,85,0,95.2175482373265,6.52861454920916,"+",0.0652861454920916,7,54,61,-6,9.71428571428571,"-",11,37.7142857142857,"+",5,47.4285714285714,"+",0,0,3
"132",2020-07-15,115,115,0,102.886096172564,8.0537128682666,"+",0.080537128682666,8,56,64,1,9.85714285714286,"+",2,40.8571428571429,"+",3,50.7142857142857,"+",0,0,0
"133",2020-07-16,103,103,0,109.167996009255,6.10568392657674,"+",0.0610568392657674,15,53,68,7,10.7142857142857,"+",-3,43.8571428571429,"+",4,54.5714285714286,"+",0,0,1
"134",2020-07-17,168,168,0,112.990466944166,3.50145745515719,"+",0.0350145745515719,16,59,75,1,11.8571428571429,"+",6,47.2857142857143,"+",7,59.1428571428571,"+",0,0,0
"135",2020-07-18,102,102,0,117.422278899442,3.92228837983766,"+",0.0392228837983766,15,60,75,-1,12.4285714285714,"+",1,51.1428571428571,"+",0,63.5714285714286,"+",0,0,3
"136",2020-07-19,88,88,0,120.33191406172,2.47792428280994,"+",0.0247792428280994,17,59,76,2,13,"+",-1,54.8571428571429,"+",1,67.8571428571429,"+",0,0,1
"137",2020-07-20,131,131,0,118.598781132782,-1.44029365979241,"-",-0.0144029365979241,16,69,85,-1,13.4285714285714,"+",10,58.5714285714286,"+",9,72,"+",0,0,2
"138",2020-07-21,136,136,0,116.725407918874,-1.57958892664398,"-",-0.0157958892664398,18,74,92,2,15,"+",5,61.4285714285714,"+",7,76.4285714285714,"+",0,0,2
"139",2020-07-22,113,113,0,114.16543021015,-2.19316235802161,"-",-0.0219316235802161,21,73,94,3,16.8571428571429,"+",-1,63.8571428571429,"+",2,80.7142857142857,"+",0,0,2
"140",2020-07-23,116,116,0,109.731692154462,-3.88360824071369,"-",-0.0388360824071369,21,69,90,0,17.7142857142857,"+",-4,66.1428571428571,"+",-4,83.8571428571429,"+",0,0,2
"141",2020-07-24,117,117,0,106.0062678422,-3.3950304047241,"-",-0.033950304047241,16,72,88,-5,17.7142857142857,"-",3,68,"+",-2,85.7142857142857,"+",0,0,3
"142",2020-07-25,98,98,0,103.709639869732,-2.16650205616755,"-",-0.0216650205616755,16,62,78,0,17.8571428571429,"+",-10,68.2857142857143,"+",-10,86.1428571428571,"+",0,0,2
"143",2020-07-26,89,89,0,104.408263218441,0.673633954940644,"+",0.00673633954940644,17,62,79,1,17.8571428571429,"-",0,68.7142857142857,"+",1,86.5714285714286,"+",0,0,3
"144",2020-07-27,81,81,0,106.803630832671,2.29423183605459,"+",0.0229423183605459,15,64,79,-2,17.7142857142857,"-",2,68,"-",0,85.7142857142857,"-",0,0,3
"145",2020-07-28,131,131,0,106.532676220101,-0.25369419602805,"-",-0.0025369419602805,16,60,76,1,17.4285714285714,"-",-4,66,"-",-3,83.4285714285714,"-",0,0,4
